,wsj_number_buy,wsj_consensus,wsj_URL
1748,None,None,https://quotes.wsj.com/PSCM/research-ratings/
1749,None,None,https://quotes.wsj.com/PSCU/research-ratings/
1750,None,None,https://quotes.wsj.com/VRIG/research-ratings/
1751,None,None,https://quotes.wsj.com/PHO/research-ratings/
1752,None,None,https://quotes.wsj.com/ISTR/research-ratings/
1753,None,None,https://quotes.wsj.com/ISBC/research-ratings/
1754,None,None,https://quotes.wsj.com/ITIC/research-ratings/
1755,None,None,https://quotes.wsj.com/NVIV/research-ratings/
1756,None,None,https://quotes.wsj.com/IONS/research-ratings/
1757,None,None,https://quotes.wsj.com/IOVA/research-ratings/
1758,None,None,https://quotes.wsj.com/IPGP/research-ratings/
1759,None,None,https://quotes.wsj.com/IPIC/research-ratings/
1760,None,None,https://quotes.wsj.com/CLRG/research-ratings/
1761,None,None,https://quotes.wsj.com/CSML/research-ratings/
1762,None,None,https://quotes.wsj.com/IQ/research-ratings/
1763,None,None,https://quotes.wsj.com/IRMD/research-ratings/
1764,None,None,https://quotes.wsj.com/IRTC/research-ratings/
1765,None,None,https://quotes.wsj.com/IRIX/research-ratings/
1766,None,None,https://quotes.wsj.com/IRDM/research-ratings/
1767,None,None,https://quotes.wsj.com/IRBT/research-ratings/
1768,None,None,https://quotes.wsj.com/IRWD/research-ratings/
1769,None,None,https://quotes.wsj.com/IRCP/research-ratings/
1770,None,None,https://quotes.wsj.com/SLQD/research-ratings/
1771,None,None,https://quotes.wsj.com/ISHG/research-ratings/
1772,None,None,https://quotes.wsj.com/SHY/research-ratings/
1773,None,None,https://quotes.wsj.com/TLT/research-ratings/
1774,None,None,https://quotes.wsj.com/IEI/research-ratings/
1775,None,None,https://quotes.wsj.com/IEF/research-ratings/
1776,None,None,https://quotes.wsj.com/AIA/research-ratings/
1777,None,None,https://quotes.wsj.com/USIG/research-ratings/
1778,None,None,https://quotes.wsj.com/COMT/research-ratings/
1779,None,None,https://quotes.wsj.com/ISTB/research-ratings/
1780,None,None,https://quotes.wsj.com/IXUS/research-ratings/
1781,None,None,https://quotes.wsj.com/IUSG/research-ratings/
1782,None,None,https://quotes.wsj.com/IUSV/research-ratings/
1783,None,None,https://quotes.wsj.com/IUSB/research-ratings/
1784,None,None,https://quotes.wsj.com/HEWG/research-ratings/
1785,None,None,https://quotes.wsj.com/SUSB/research-ratings/
1786,None,None,https://quotes.wsj.com/ESGD/research-ratings/
1787,None,None,https://quotes.wsj.com/ESGE/research-ratings/
1788,None,None,https://quotes.wsj.com/ESGU/research-ratings/
1789,None,None,https://quotes.wsj.com/SUSL/research-ratings/
1790,None,None,https://quotes.wsj.com/SUSC/research-ratings/
1791,None,None,https://quotes.wsj.com/XT/research-ratings/
1792,None,None,https://quotes.wsj.com/FALN/research-ratings/
1793,None,None,https://quotes.wsj.com/IFEU/research-ratings/
1794,None,None,https://quotes.wsj.com/IFGL/research-ratings/
1795,None,None,https://quotes.wsj.com/BGRN/research-ratings/
1796,None,None,https://quotes.wsj.com/IGF/research-ratings/
1797,None,None,https://quotes.wsj.com/GNMA/research-ratings/
1798,None,None,https://quotes.wsj.com/HYXE/research-ratings/
1799,None,None,https://quotes.wsj.com/IGIB/research-ratings/
1800,None,None,https://quotes.wsj.com/IGOV/research-ratings/
1801,None,None,https://quotes.wsj.com/EMB/research-ratings/
1802,None,None,https://quotes.wsj.com/MBB/research-ratings/
1803,None,None,https://quotes.wsj.com/JKI/research-ratings/
1804,None,None,https://quotes.wsj.com/ACWX/research-ratings/
1805,None,None,https://quotes.wsj.com/ACWI/research-ratings/
1806,None,None,https://quotes.wsj.com/AAXJ/research-ratings/
1807,None,None,https://quotes.wsj.com/EWZS/research-ratings/
1808,None,None,https://quotes.wsj.com/MCHI/research-ratings/
1809,None,None,https://quotes.wsj.com/SCZ/research-ratings/
1810,None,None,https://quotes.wsj.com/EEMA/research-ratings/
1811,None,None,https://quotes.wsj.com/EMXC/research-ratings/
1812,None,None,https://quotes.wsj.com/EUFN/research-ratings/
1813,None,None,https://quotes.wsj.com/IEUS/research-ratings/
1814,None,None,https://quotes.wsj.com/RING/research-ratings/
1815,None,None,https://quotes.wsj.com/SDG/research-ratings/
1816,None,None,https://quotes.wsj.com/EWJE/research-ratings/
1817,None,None,https://quotes.wsj.com/EWJV/research-ratings/
1818,None,None,https://quotes.wsj.com/ENZL/research-ratings/
1819,None,None,https://quotes.wsj.com/QAT/research-ratings/
1820,None,None,https://quotes.wsj.com/TUR/research-ratings/
1821,None,None,https://quotes.wsj.com/UAE/research-ratings/
1822,None,None,https://quotes.wsj.com/IBB/research-ratings/
1823,None,None,https://quotes.wsj.com/SOXX/research-ratings/
1824,None,None,https://quotes.wsj.com/PFF/research-ratings/
1825,None,None,https://quotes.wsj.com/AMCA/research-ratings/
1826,None,None,https://quotes.wsj.com/EMIF/research-ratings/
1827,None,None,https://quotes.wsj.com/ICLN/research-ratings/
1828,None,None,https://quotes.wsj.com/WOOD/research-ratings/
1829,None,None,https://quotes.wsj.com/INDY/research-ratings/
1830,None,None,https://quotes.wsj.com/IJT/research-ratings/
1831,None,None,https://quotes.wsj.com/DVY/research-ratings/
1832,None,None,https://quotes.wsj.com/SHV/research-ratings/
1833,None,None,https://quotes.wsj.com/IGSB/research-ratings/
1834,None,None,https://quotes.wsj.com/ISRL/research-ratings/
1835,None,None,https://quotes.wsj.com/ITMR/research-ratings/
1836,None,None,https://quotes.wsj.com/ITI/research-ratings/
1837,None,None,https://quotes.wsj.com/ITRM/research-ratings/
1838,None,None,https://quotes.wsj.com/ITRI/research-ratings/
1839,None,None,https://quotes.wsj.com/ITRN/research-ratings/
1840,None,None,https://quotes.wsj.com/ISEE/research-ratings/
1841,None,None,https://quotes.wsj.com/IVENC/research-ratings/
1842,None,None,https://quotes.wsj.com/IVFGC/research-ratings/
1843,None,None,https://quotes.wsj.com/IVFVC/research-ratings/
1844,None,None,https://quotes.wsj.com/IZEA/research-ratings/
1845,None,None,https://quotes.wsj.com/JJSF/research-ratings/
1846,None,None,https://quotes.wsj.com/MAYS/research-ratings/
1847,None,None,https://quotes.wsj.com/JBHT/research-ratings/
1848,None,None,https://quotes.wsj.com/JCOM/research-ratings/
1849,None,None,https://quotes.wsj.com/JKHY/research-ratings/
1850,None,None,https://quotes.wsj.com/JACK/research-ratings/
1851,None,None,https://quotes.wsj.com/JAGX/research-ratings/
1852,None,None,https://quotes.wsj.com/JAKK/research-ratings/
1853,None,None,https://quotes.wsj.com/JRVR/research-ratings/
1854,None,None,https://quotes.wsj.com/JSML/research-ratings/
1855,None,None,https://quotes.wsj.com/JSMD/research-ratings/
1856,None,None,https://quotes.wsj.com/JASN/research-ratings/
1857,None,None,https://quotes.wsj.com/JAZZ/research-ratings/
1858,None,None,https://quotes.wsj.com/JD/research-ratings/
1859,None,None,https://quotes.wsj.com/JRSH/research-ratings/
1860,None,None,https://quotes.wsj.com/JBLU/research-ratings/
1861,None,None,https://quotes.wsj.com/JCTCF/research-ratings/
1862,None,None,https://quotes.wsj.com/JFIN/research-ratings/
1863,None,None,https://quotes.wsj.com/JMU/research-ratings/
1864,None,None,https://quotes.wsj.com/JBSS/research-ratings/
1865,None,None,https://quotes.wsj.com/JOUT/research-ratings/
1866,None,None,https://quotes.wsj.com/JNCE/research-ratings/
1867,None,None,https://quotes.wsj.com/KALU/research-ratings/
1868,None,None,https://quotes.wsj.com/KXIN/research-ratings/
1869,None,None,https://quotes.wsj.com/KALA/research-ratings/
1870,None,None,https://quotes.wsj.com/KLDO/research-ratings/
1871,None,None,https://quotes.wsj.com/KALV/research-ratings/
1872,None,None,https://quotes.wsj.com/KMDA/research-ratings/
1873,None,None,https://quotes.wsj.com/KNDI/research-ratings/
1874,None,None,https://quotes.wsj.com/KRTX/research-ratings/
1875,None,None,https://quotes.wsj.com/KPTI/research-ratings/
1876,None,None,https://quotes.wsj.com/KZIA/research-ratings/
1877,None,None,https://quotes.wsj.com/KBLM/research-ratings/
1878,None,None,https://quotes.wsj.com/KBLMR/research-ratings/
1879,None,None,https://quotes.wsj.com/KBLMU/research-ratings/
1880,None,None,https://quotes.wsj.com/KBLMW/research-ratings/
1881,None,None,https://quotes.wsj.com/KBSF/research-ratings/
1882,None,None,https://quotes.wsj.com/KRNY/research-ratings/
1883,None,None,https://quotes.wsj.com/KELYA/research-ratings/
1884,None,None,https://quotes.wsj.com/KELYB/research-ratings/
1885,None,None,https://quotes.wsj.com/KMPH/research-ratings/
1886,None,None,https://quotes.wsj.com/KFFB/research-ratings/
1887,None,None,https://quotes.wsj.com/KEQU/research-ratings/
1888,None,None,https://quotes.wsj.com/KTCC/research-ratings/
1889,None,None,https://quotes.wsj.com/KZR/research-ratings/
1890,None,None,https://quotes.wsj.com/KFRC/research-ratings/
1891,None,None,https://quotes.wsj.com/KE/research-ratings/
1892,None,None,https://quotes.wsj.com/KBAL/research-ratings/
1893,None,None,https://quotes.wsj.com/KIN/research-ratings/
1894,None,None,https://quotes.wsj.com/KGJI/research-ratings/
1895,None,None,https://quotes.wsj.com/KINS/research-ratings/
1896,None,None,https://quotes.wsj.com/KNSA/research-ratings/
1897,None,None,https://quotes.wsj.com/KNSL/research-ratings/
1898,None,None,https://quotes.wsj.com/KIRK/research-ratings/
1899,None,None,https://quotes.wsj.com/KTOV/research-ratings/
1900,None,None,https://quotes.wsj.com/KTOVW/research-ratings/
1901,None,None,https://quotes.wsj.com/KLAC/research-ratings/
1902,None,None,https://quotes.wsj.com/KLXE/research-ratings/
1903,None,None,https://quotes.wsj.com/KOD/research-ratings/
1904,None,None,https://quotes.wsj.com/KOPN/research-ratings/
1905,None,None,https://quotes.wsj.com/KRNT/research-ratings/
1906,None,None,https://quotes.wsj.com/KOSS/research-ratings/
1907,None,None,https://quotes.wsj.com/KWEB/research-ratings/
1908,None,None,https://quotes.wsj.com/KTOS/research-ratings/
1909,None,None,https://quotes.wsj.com/KRYS/research-ratings/
1910,None,None,https://quotes.wsj.com/KLIC/research-ratings/
1911,None,None,https://quotes.wsj.com/KURA/research-ratings/
1912,None,None,https://quotes.wsj.com/KVHI/research-ratings/
1913,None,None,https://quotes.wsj.com/FSTR/research-ratings/
1914,None,None,https://quotes.wsj.com/LJPC/research-ratings/
1915,None,None,https://quotes.wsj.com/LSBK/research-ratings/
1916,None,None,https://quotes.wsj.com/LBAI/research-ratings/
1917,None,None,https://quotes.wsj.com/LKFN/research-ratings/
1918,None,None,https://quotes.wsj.com/LAKE/research-ratings/
1919,None,None,https://quotes.wsj.com/LRCX/research-ratings/
1920,None,None,https://quotes.wsj.com/LAMR/research-ratings/
1921,None,None,https://quotes.wsj.com/LANC/research-ratings/
1922,None,None,https://quotes.wsj.com/LCA/research-ratings/
1923,None,None,https://quotes.wsj.com/LCAHU/research-ratings/
1924,None,None,https://quotes.wsj.com/LCAHW/research-ratings/
1925,None,None,https://quotes.wsj.com/LNDC/research-ratings/
1926,None,None,https://quotes.wsj.com/LARK/research-ratings/
1927,None,None,https://quotes.wsj.com/LMRK/research-ratings/
1928,None,None,https://quotes.wsj.com/LMRKN/research-ratings/
1929,None,None,https://quotes.wsj.com/LMRKO/research-ratings/
1930,None,None,https://quotes.wsj.com/LMRKP/research-ratings/
1931,None,None,https://quotes.wsj.com/LE/research-ratings/
1932,None,None,https://quotes.wsj.com/LSTR/research-ratings/
1933,None,None,https://quotes.wsj.com/LNTH/research-ratings/
1934,None,None,https://quotes.wsj.com/LTRX/research-ratings/
1935,None,None,https://quotes.wsj.com/LSCC/research-ratings/
1936,None,None,https://quotes.wsj.com/LAUR/research-ratings/
1937,None,None,https://quotes.wsj.com/LAWS/research-ratings/
1938,None,None,https://quotes.wsj.com/LAZY/research-ratings/
1939,None,None,https://quotes.wsj.com/LCNB/research-ratings/
1940,None,None,https://quotes.wsj.com/LPTX/research-ratings/
1941,None,None,https://quotes.wsj.com/LEGH/research-ratings/
1942,None,None,https://quotes.wsj.com/LTXB/research-ratings/
1943,None,None,https://quotes.wsj.com/INFR/research-ratings/
1944,None,None,https://quotes.wsj.com/LVHD/research-ratings/
1945,None,None,https://quotes.wsj.com/SQLV/research-ratings/
1946,None,None,https://quotes.wsj.com/LACQ/research-ratings/
1947,None,None,https://quotes.wsj.com/LACQU/research-ratings/
1948,None,None,https://quotes.wsj.com/LACQW/research-ratings/
1949,None,None,https://quotes.wsj.com/LMAT/research-ratings/
1950,None,None,https://quotes.wsj.com/TREE/research-ratings/
1951,None,None,https://quotes.wsj.com/LEVL/research-ratings/
1952,None,None,https://quotes.wsj.com/LXRX/research-ratings/
1953,None,None,https://quotes.wsj.com/LX/research-ratings/
1954,None,None,https://quotes.wsj.com/LFAC/research-ratings/
1955,None,None,https://quotes.wsj.com/LFACU/research-ratings/
1956,None,None,https://quotes.wsj.com/LFACW/research-ratings/
1957,None,None,https://quotes.wsj.com/LGIH/research-ratings/
1958,None,None,https://quotes.wsj.com/LHCG/research-ratings/
1959,None,None,https://quotes.wsj.com/LLIT/research-ratings/
1960,None,None,https://quotes.wsj.com/LBRDA/research-ratings/
1961,None,None,https://quotes.wsj.com/LBRDK/research-ratings/
1962,None,None,https://quotes.wsj.com/LEXEA/research-ratings/
1963,None,None,https://quotes.wsj.com/LEXEB/research-ratings/
1964,None,None,https://quotes.wsj.com/LBTYA/research-ratings/
1965,None,None,https://quotes.wsj.com/LBTYB/research-ratings/
1966,None,None,https://quotes.wsj.com/LBTYK/research-ratings/
1967,None,None,https://quotes.wsj.com/LILA/research-ratings/
1968,None,None,https://quotes.wsj.com/LILAK/research-ratings/
1969,None,None,https://quotes.wsj.com/BATRA/research-ratings/
1970,None,None,https://quotes.wsj.com/BATRK/research-ratings/
1971,None,None,https://quotes.wsj.com/FWONA/research-ratings/
1972,None,None,https://quotes.wsj.com/FWONK/research-ratings/
1973,None,None,https://quotes.wsj.com/LSXMA/research-ratings/
1974,None,None,https://quotes.wsj.com/LSXMB/research-ratings/
1975,None,None,https://quotes.wsj.com/LSXMK/research-ratings/
1976,None,None,https://quotes.wsj.com/LTRPA/research-ratings/
1977,None,None,https://quotes.wsj.com/LTRPB/research-ratings/
1978,None,None,https://quotes.wsj.com/LCUT/research-ratings/
1979,None,None,https://quotes.wsj.com/LFVN/research-ratings/
1980,None,None,https://quotes.wsj.com/LWAY/research-ratings/
1981,None,None,https://quotes.wsj.com/LGND/research-ratings/
1982,None,None,https://quotes.wsj.com/LTBR/research-ratings/
1983,None,None,https://quotes.wsj.com/LPTH/research-ratings/
1984,None,None,https://quotes.wsj.com/LLEX/research-ratings/
1985,None,None,https://quotes.wsj.com/LMB/research-ratings/
1986,None,None,https://quotes.wsj.com/LLNW/research-ratings/
1987,None,None,https://quotes.wsj.com/LMST/research-ratings/
1988,None,None,https://quotes.wsj.com/LMNR/research-ratings/
1989,None,None,https://quotes.wsj.com/LINC/research-ratings/
1990,None,None,https://quotes.wsj.com/LECO/research-ratings/
1991,None,None,https://quotes.wsj.com/LIND/research-ratings/
1992,None,None,https://quotes.wsj.com/LINDW/research-ratings/
1993,None,None,https://quotes.wsj.com/LPCN/research-ratings/
1994,None,None,https://quotes.wsj.com/LIQT/research-ratings/
1995,None,None,https://quotes.wsj.com/YVR/research-ratings/
1996,None,None,https://quotes.wsj.com/LQDA/research-ratings/
1997,None,None,https://quotes.wsj.com/LQDT/research-ratings/
1998,None,None,https://quotes.wsj.com/LFUS/research-ratings/
1999,None,None,https://quotes.wsj.com/LIVN/research-ratings/
2000,None,None,https://quotes.wsj.com/LOB/research-ratings/
2001,None,None,https://quotes.wsj.com/LIVE/research-ratings/
2002,None,None,https://quotes.wsj.com/LPSN/research-ratings/
2003,None,None,https://quotes.wsj.com/LIVX/research-ratings/
2004,None,None,https://quotes.wsj.com/LVGO/research-ratings/
2005,None,None,https://quotes.wsj.com/LKQ/research-ratings/
2006,None,None,https://quotes.wsj.com/LMFA/research-ratings/
2007,None,None,https://quotes.wsj.com/LMFAW/research-ratings/
2008,None,None,https://quotes.wsj.com/LOGC/research-ratings/
2009,None,None,https://quotes.wsj.com/LOGI/research-ratings/
2010,None,None,https://quotes.wsj.com/LOGM/research-ratings/
2011,None,None,https://quotes.wsj.com/CNCR/research-ratings/
2012,None,None,https://quotes.wsj.com/CHNA/research-ratings/
2013,None,None,https://quotes.wsj.com/LONE/research-ratings/
2014,None,None,https://quotes.wsj.com/LOAC/research-ratings/
2015,None,None,https://quotes.wsj.com/LOACR/research-ratings/
2016,None,None,https://quotes.wsj.com/LOACU/research-ratings/
2017,None,None,https://quotes.wsj.com/LOACW/research-ratings/
2018,None,None,https://quotes.wsj.com/LOOP/research-ratings/
2019,None,None,https://quotes.wsj.com/LORL/research-ratings/
2020,None,None,https://quotes.wsj.com/LPLA/research-ratings/
2021,None,None,https://quotes.wsj.com/LRAD/research-ratings/
2022,None,None,https://quotes.wsj.com/LYTS/research-ratings/
2023,None,None,https://quotes.wsj.com/LK/research-ratings/
2024,None,None,https://quotes.wsj.com/LULU/research-ratings/
2025,None,None,https://quotes.wsj.com/LITE/research-ratings/
2026,None,None,https://quotes.wsj.com/LMNX/research-ratings/
2027,None,None,https://quotes.wsj.com/LUNA/research-ratings/
2028,None,None,https://quotes.wsj.com/LKCO/research-ratings/
2029,None,None,https://quotes.wsj.com/LBC/research-ratings/
2030,None,None,https://quotes.wsj.com/LYFT/research-ratings/
2031,None,None,https://quotes.wsj.com/MBTF/research-ratings/
2032,None,None,https://quotes.wsj.com/MCBC/research-ratings/
2033,None,None,https://quotes.wsj.com/MFNC/research-ratings/
2034,None,None,https://quotes.wsj.com/MTSI/research-ratings/
2035,None,None,https://quotes.wsj.com/MGNX/research-ratings/
2036,None,None,https://quotes.wsj.com/MDGL/research-ratings/
2037,None,None,https://quotes.wsj.com/MAGS/research-ratings/
2038,None,None,https://quotes.wsj.com/MGLN/research-ratings/
2039,None,None,https://quotes.wsj.com/MGTA/research-ratings/
2040,None,None,https://quotes.wsj.com/MGIC/research-ratings/
2041,None,None,https://quotes.wsj.com/MGYR/research-ratings/
2042,None,None,https://quotes.wsj.com/MHLD/research-ratings/
2043,None,None,https://quotes.wsj.com/MNSB/research-ratings/
2044,None,None,https://quotes.wsj.com/MJCO/research-ratings/
2045,None,None,https://quotes.wsj.com/MMYT/research-ratings/
2046,None,None,https://quotes.wsj.com/MBUU/research-ratings/
2047,None,None,https://quotes.wsj.com/MLVF/research-ratings/
2048,None,None,https://quotes.wsj.com/MAMS/research-ratings/
2049,None,None,https://quotes.wsj.com/TUSK/research-ratings/
2050,None,None,https://quotes.wsj.com/MANH/research-ratings/
2051,None,None,https://quotes.wsj.com/LOAN/research-ratings/
2052,None,None,https://quotes.wsj.com/MNTX/research-ratings/
2053,None,None,https://quotes.wsj.com/MTEX/research-ratings/
2054,None,None,https://quotes.wsj.com/MNKD/research-ratings/
2055,None,None,https://quotes.wsj.com/MANT/research-ratings/
2056,None,None,https://quotes.wsj.com/MARA/research-ratings/
2057,None,None,https://quotes.wsj.com/MCHX/research-ratings/
2058,None,None,https://quotes.wsj.com/MRIN/research-ratings/
2059,None,None,https://quotes.wsj.com/MARPS/research-ratings/
2060,None,None,https://quotes.wsj.com/MRNS/research-ratings/
2061,None,None,https://quotes.wsj.com/MRKR/research-ratings/
2062,None,None,https://quotes.wsj.com/MKTX/research-ratings/
2063,None,None,https://quotes.wsj.com/MRLN/research-ratings/
2064,None,None,https://quotes.wsj.com/MAR/research-ratings/
2065,None,None,https://quotes.wsj.com/MBII/research-ratings/
2066,None,None,https://quotes.wsj.com/MRTN/research-ratings/
2067,None,None,https://quotes.wsj.com/MMLP/research-ratings/
2068,None,None,https://quotes.wsj.com/MRVL/research-ratings/
2069,None,None,https://quotes.wsj.com/MASI/research-ratings/
2070,None,None,https://quotes.wsj.com/MCFT/research-ratings/
2071,None,None,https://quotes.wsj.com/MTCH/research-ratings/
2072,None,None,https://quotes.wsj.com/MTLS/research-ratings/
2073,None,None,https://quotes.wsj.com/MTRX/research-ratings/
2074,None,None,https://quotes.wsj.com/MAT/research-ratings/
2075,None,None,https://quotes.wsj.com/MATW/research-ratings/
2076,None,None,https://quotes.wsj.com/MXIM/research-ratings/
2077,None,None,https://quotes.wsj.com/MGRC/research-ratings/
2078,None,None,https://quotes.wsj.com/MDCA/research-ratings/
2079,None,None,https://quotes.wsj.com/MDJH/research-ratings/
2080,None,None,https://quotes.wsj.com/MDRR/research-ratings/
2081,None,None,https://quotes.wsj.com/MFIN/research-ratings/
2082,None,None,https://quotes.wsj.com/MFINL/research-ratings/
2083,None,None,https://quotes.wsj.com/MNOV/research-ratings/
2084,None,None,https://quotes.wsj.com/MDSO/research-ratings/
2085,None,None,https://quotes.wsj.com/MDGS/research-ratings/
2086,None,None,https://quotes.wsj.com/MDGSW/research-ratings/
2087,None,None,https://quotes.wsj.com/MDWD/research-ratings/
2088,None,None,https://quotes.wsj.com/MEDP/research-ratings/
2089,None,None,https://quotes.wsj.com/MEIP/research-ratings/
2090,None,None,https://quotes.wsj.com/MGTX/research-ratings/
2091,None,None,https://quotes.wsj.com/MLCO/research-ratings/
2092,None,None,https://quotes.wsj.com/MLNT/research-ratings/
2093,None,None,https://quotes.wsj.com/MLNX/research-ratings/
2094,None,None,https://quotes.wsj.com/MNLO/research-ratings/
2095,None,None,https://quotes.wsj.com/MTSL/research-ratings/
2096,None,None,https://quotes.wsj.com/MELI/research-ratings/
2097,None,None,https://quotes.wsj.com/MBWM/research-ratings/
2098,None,None,https://quotes.wsj.com/MERC/research-ratings/
2099,None,None,https://quotes.wsj.com/MBIN/research-ratings/
2100,None,None,https://quotes.wsj.com/MBINP/research-ratings/
2101,None,None,https://quotes.wsj.com/MRCY/research-ratings/
2102,None,None,https://quotes.wsj.com/MREO/research-ratings/
2103,None,None,https://quotes.wsj.com/EBSB/research-ratings/
2104,None,None,https://quotes.wsj.com/VIVO/research-ratings/
2105,None,None,https://quotes.wsj.com/MRBK/research-ratings/
2106,None,None,https://quotes.wsj.com/MMSI/research-ratings/
2107,None,None,https://quotes.wsj.com/MACK/research-ratings/
2108,None,None,https://quotes.wsj.com/MRSN/research-ratings/
2109,None,None,https://quotes.wsj.com/MRUS/research-ratings/
2110,None,None,https://quotes.wsj.com/MESA/research-ratings/
2111,None,None,https://quotes.wsj.com/MLAB/research-ratings/
2112,None,None,https://quotes.wsj.com/MESO/research-ratings/
2113,None,None,https://quotes.wsj.com/CASH/research-ratings/
2114,None,None,https://quotes.wsj.com/MEOH/research-ratings/
2115,None,None,https://quotes.wsj.com/MGEE/research-ratings/
2116,None,None,https://quotes.wsj.com/MGPI/research-ratings/
2117,None,None,https://quotes.wsj.com/MBOT/research-ratings/
2118,None,None,https://quotes.wsj.com/MCHP/research-ratings/
2119,None,None,https://quotes.wsj.com/MU/research-ratings/
2120,None,None,https://quotes.wsj.com/MSFT/research-ratings/
2121,None,None,https://quotes.wsj.com/MSTR/research-ratings/
2122,None,None,https://quotes.wsj.com/MVIS/research-ratings/
2123,None,None,https://quotes.wsj.com/MICT/research-ratings/
2124,None,None,https://quotes.wsj.com/MPB/research-ratings/
2125,None,None,https://quotes.wsj.com/MTP/research-ratings/
2126,None,None,https://quotes.wsj.com/MCEP/research-ratings/
2127,None,None,https://quotes.wsj.com/MBCN/research-ratings/
2128,None,None,https://quotes.wsj.com/MSEX/research-ratings/
2129,None,None,https://quotes.wsj.com/MSBI/research-ratings/
2130,None,None,https://quotes.wsj.com/MSVB/research-ratings/
2131,None,None,https://quotes.wsj.com/MOFG/research-ratings/
2132,None,None,https://quotes.wsj.com/MIST/research-ratings/
2133,None,None,https://quotes.wsj.com/MLND/research-ratings/
2134,None,None,https://quotes.wsj.com/TIGO/research-ratings/
2135,None,None,https://quotes.wsj.com/MIME/research-ratings/
2136,None,None,https://quotes.wsj.com/MNDO/research-ratings/
2137,None,None,https://quotes.wsj.com/NERV/research-ratings/
2138,None,None,https://quotes.wsj.com/MGEN/research-ratings/
2139,None,None,https://quotes.wsj.com/MRTX/research-ratings/
2140,None,None,https://quotes.wsj.com/MIRM/research-ratings/
2141,None,None,https://quotes.wsj.com/MSON/research-ratings/
2142,None,None,https://quotes.wsj.com/MIND/research-ratings/
2143,None,None,https://quotes.wsj.com/MINDP/research-ratings/
2144,None,None,https://quotes.wsj.com/MITK/research-ratings/
2145,None,None,https://quotes.wsj.com/MKSI/research-ratings/
2146,None,None,https://quotes.wsj.com/MMAC/research-ratings/
2147,None,None,https://quotes.wsj.com/MTC/research-ratings/
2148,None,None,https://quotes.wsj.com/MINI/research-ratings/
2149,None,None,https://quotes.wsj.com/MOBL/research-ratings/
2150,None,None,https://quotes.wsj.com/MMDM/research-ratings/
2151,None,None,https://quotes.wsj.com/MMDMR/research-ratings/
2152,None,None,https://quotes.wsj.com/MMDMU/research-ratings/
2153,None,None,https://quotes.wsj.com/MMDMW/research-ratings/
2154,None,None,https://quotes.wsj.com/MRNA/research-ratings/
2155,None,None,https://quotes.wsj.com/MOGO/research-ratings/
2156,None,None,https://quotes.wsj.com/MWK/research-ratings/
2157,None,None,https://quotes.wsj.com/MTEM/research-ratings/
2158,None,None,https://quotes.wsj.com/MBRX/research-ratings/
2159,None,None,https://quotes.wsj.com/MNTA/research-ratings/
2160,None,None,https://quotes.wsj.com/MOMO/research-ratings/
2161,None,None,https://quotes.wsj.com/MKGI/research-ratings/
2162,None,None,https://quotes.wsj.com/MCRI/research-ratings/
2163,None,None,https://quotes.wsj.com/MDLZ/research-ratings/
2164,None,None,https://quotes.wsj.com/MGI/research-ratings/
2165,None,None,https://quotes.wsj.com/MDB/research-ratings/
2166,None,None,https://quotes.wsj.com/MNCL/research-ratings/
2167,None,None,https://quotes.wsj.com/MNCLU/research-ratings/
2168,None,None,https://quotes.wsj.com/MNCLW/research-ratings/
2169,None,None,https://quotes.wsj.com/MPWR/research-ratings/
2170,None,None,https://quotes.wsj.com/TYPE/research-ratings/
2171,None,None,https://quotes.wsj.com/MNRO/research-ratings/
2172,None,None,https://quotes.wsj.com/MRCC/research-ratings/
2173,None,None,https://quotes.wsj.com/MRCCL/research-ratings/
2174,None,None,https://quotes.wsj.com/MNST/research-ratings/
2175,None,None,https://quotes.wsj.com/MORN/research-ratings/
2176,None,None,https://quotes.wsj.com/MORF/research-ratings/
2177,None,None,https://quotes.wsj.com/MOR/research-ratings/
2178,None,None,https://quotes.wsj.com/MOSY/research-ratings/
2179,None,None,https://quotes.wsj.com/MTFB/research-ratings/
2180,None,None,https://quotes.wsj.com/MTFBW/research-ratings/
2181,None,None,https://quotes.wsj.com/MPAA/research-ratings/
2182,None,None,https://quotes.wsj.com/MOTS/research-ratings/
2183,None,None,https://quotes.wsj.com/MPVD/research-ratings/
2184,None,None,https://quotes.wsj.com/MOXC/research-ratings/
2185,None,None,https://quotes.wsj.com/COOP/research-ratings/
2186,None,None,https://quotes.wsj.com/MSBF/research-ratings/
2187,None,None,https://quotes.wsj.com/MTBC/research-ratings/
2188,None,None,https://quotes.wsj.com/MTBCP/research-ratings/
2189,None,None,https://quotes.wsj.com/MTSC/research-ratings/
2190,None,None,https://quotes.wsj.com/MUDS/research-ratings/
2191,None,None,https://quotes.wsj.com/MUDSU/research-ratings/
2192,None,None,https://quotes.wsj.com/MUDSW/research-ratings/
2193,None,None,https://quotes.wsj.com/MBIO/research-ratings/
2194,None,None,https://quotes.wsj.com/MFSF/research-ratings/
2195,None,None,https://quotes.wsj.com/MVBF/research-ratings/
2196,None,None,https://quotes.wsj.com/MYSZ/research-ratings/
2197,None,None,https://quotes.wsj.com/MYL/research-ratings/
2198,None,None,https://quotes.wsj.com/MYOK/research-ratings/
2199,None,None,https://quotes.wsj.com/MYOS/research-ratings/
2200,None,None,https://quotes.wsj.com/MYRG/research-ratings/
