,zacks_consensus,zacks_URL
1053,Neutral,https://www.zacks.com/stock/quote/ETON
1054,Neutral,https://www.zacks.com/stock/quote/ETSY
1055,None,https://www.zacks.com/stock/quote/CLWT
1056,Neutral,https://www.zacks.com/stock/quote/EDRY
1057,Neutral,https://www.zacks.com/stock/quote/EEFT
1058,Buy,https://www.zacks.com/stock/quote/ESEA
1059,Neutral,https://www.zacks.com/stock/quote/EVLO
1060,Neutral,https://www.zacks.com/stock/quote/EVBG
1061,None,https://www.zacks.com/stock/quote/EVK
1062,Sell,https://www.zacks.com/stock/quote/EVER
1063,None,https://www.zacks.com/stock/quote/MRAM
1064,Neutral,https://www.zacks.com/stock/quote/EVOP
1065,None,https://www.zacks.com/stock/quote/EVFM
1066,None,https://www.zacks.com/stock/quote/EVGN
1067,Neutral,https://www.zacks.com/stock/quote/EVOK
1068,Neutral,https://www.zacks.com/stock/quote/EOLS
1069,None,https://www.zacks.com/stock/quote/EVOL
1070,Neutral,https://www.zacks.com/stock/quote/EXAS
1071,None,https://www.zacks.com/stock/quote/FLAG
1072,None,https://www.zacks.com/stock/quote/ROBO
1073,Neutral,https://www.zacks.com/stock/quote/XELA
1074,Strong Sell,https://www.zacks.com/stock/quote/EXEL
1075,Strong Sell,https://www.zacks.com/stock/quote/EXFO
1076,Neutral,https://www.zacks.com/stock/quote/EXLS
1077,Buy,https://www.zacks.com/stock/quote/EXPI
1078,Neutral,https://www.zacks.com/stock/quote/EXPE
1079,Buy,https://www.zacks.com/stock/quote/EXPD
1080,Neutral,https://www.zacks.com/stock/quote/EXPO
1081,Neutral,https://www.zacks.com/stock/quote/STAY
1082,None,https://www.zacks.com/stock/quote/XOG
1083,Buy,https://www.zacks.com/stock/quote/EXTR
1084,None,https://www.zacks.com/stock/quote/EYEG
1085,None,https://www.zacks.com/stock/quote/EYEGW
1086,Neutral,https://www.zacks.com/stock/quote/EYEN
1087,Neutral,https://www.zacks.com/stock/quote/EYPT
1088,Strong Sell,https://www.zacks.com/stock/quote/EZPW
1089,Neutral,https://www.zacks.com/stock/quote/FFIV
1090,Neutral,https://www.zacks.com/stock/quote/FB
1091,Strong Sell,https://www.zacks.com/stock/quote/FLMN
1092,None,https://www.zacks.com/stock/quote/FLMNW
1093,None,https://www.zacks.com/stock/quote/DAVE
1094,Neutral,https://www.zacks.com/stock/quote/FANH
1095,Sell,https://www.zacks.com/stock/quote/FARM
1096,Sell,https://www.zacks.com/stock/quote/FMAO
1097,Strong Buy,https://www.zacks.com/stock/quote/FMNB
1098,None,https://www.zacks.com/stock/quote/FAMI
1099,Neutral,https://www.zacks.com/stock/quote/FARO
1100,Neutral,https://www.zacks.com/stock/quote/FAST
1101,Neutral,https://www.zacks.com/stock/quote/FAT
1102,Neutral,https://www.zacks.com/stock/quote/FATE
1103,None,https://www.zacks.com/stock/quote/FBSS
1104,Sell,https://www.zacks.com/stock/quote/FNHC
1105,None,https://www.zacks.com/stock/quote/FLLCU
1106,Neutral,https://www.zacks.com/stock/quote/FENC
1107,None,https://www.zacks.com/stock/quote/GSM
1108,None,https://www.zacks.com/stock/quote/FFBW
1109,None,https://www.zacks.com/stock/quote/FCSC
1110,Neutral,https://www.zacks.com/stock/quote/FGEN
1111,None,https://www.zacks.com/stock/quote/FDBC
1112,Strong Buy,https://www.zacks.com/stock/quote/ONEQ
1113,Buy,https://www.zacks.com/stock/quote/FDUS
1114,None,https://www.zacks.com/stock/quote/FDUSL
1115,None,https://www.zacks.com/stock/quote/FDUSZ
1116,Buy,https://www.zacks.com/stock/quote/FRGI
1117,Strong Buy,https://www.zacks.com/stock/quote/FITB
1118,None,https://www.zacks.com/stock/quote/FITBI
1119,Strong Buy,https://www.zacks.com/stock/quote/FISI
1120,None,https://www.zacks.com/stock/quote/FNSR
1121,None,https://www.zacks.com/stock/quote/FNJN
1122,None,https://www.zacks.com/stock/quote/FTAC
1123,None,https://www.zacks.com/stock/quote/FTACU
1124,None,https://www.zacks.com/stock/quote/FTACW
1125,Neutral,https://www.zacks.com/stock/quote/FEYE
1126,Strong Buy,https://www.zacks.com/stock/quote/FBNC
1127,None,https://www.zacks.com/stock/quote/FNLC
1128,Strong Buy,https://www.zacks.com/stock/quote/FRBA
1129,Neutral,https://www.zacks.com/stock/quote/BUSE
1130,Neutral,https://www.zacks.com/stock/quote/FBIZ
1131,None,https://www.zacks.com/stock/quote/FCAP
1132,None,https://www.zacks.com/stock/quote/FCBP
1133,None,https://www.zacks.com/stock/quote/FCNCA
1134,Buy,https://www.zacks.com/stock/quote/FCBC
1135,Neutral,https://www.zacks.com/stock/quote/FCCO
1136,None,https://www.zacks.com/stock/quote/FDEF
1137,Neutral,https://www.zacks.com/stock/quote/FFBC
1138,Strong Buy,https://www.zacks.com/stock/quote/FFIN
1139,Strong Buy,https://www.zacks.com/stock/quote/THFF
1140,Neutral,https://www.zacks.com/stock/quote/FFNW
1141,Neutral,https://www.zacks.com/stock/quote/FFWM
1142,Neutral,https://www.zacks.com/stock/quote/FGBI
1143,Neutral,https://www.zacks.com/stock/quote/FHB
1144,Strong Buy,https://www.zacks.com/stock/quote/INBK
1145,None,https://www.zacks.com/stock/quote/INBKL
1146,None,https://www.zacks.com/stock/quote/INBKZ
1147,Neutral,https://www.zacks.com/stock/quote/FIBK
1148,Neutral,https://www.zacks.com/stock/quote/FRME
1149,Neutral,https://www.zacks.com/stock/quote/FMBH
1150,Neutral,https://www.zacks.com/stock/quote/FMBI
1151,None,https://www.zacks.com/stock/quote/FXNC
1152,None,https://www.zacks.com/stock/quote/FNWB
1153,None,https://www.zacks.com/stock/quote/FSFG
1154,None,https://www.zacks.com/stock/quote/FSEA
1155,Neutral,https://www.zacks.com/stock/quote/FSLR
1156,None,https://www.zacks.com/stock/quote/FAAR
1157,Sell,https://www.zacks.com/stock/quote/FPA
1158,Sell,https://www.zacks.com/stock/quote/BICK
1159,Strong Sell,https://www.zacks.com/stock/quote/FBZ
1160,None,https://www.zacks.com/stock/quote/FTHI
1161,None,https://www.zacks.com/stock/quote/FCAL
1162,Buy,https://www.zacks.com/stock/quote/FCAN
1163,Neutral,https://www.zacks.com/stock/quote/FTCS
1164,None,https://www.zacks.com/stock/quote/FCEF
1165,Strong Sell,https://www.zacks.com/stock/quote/FCA
1166,Strong Buy,https://www.zacks.com/stock/quote/SKYY
1167,Sell,https://www.zacks.com/stock/quote/RNDM
1168,Sell,https://www.zacks.com/stock/quote/FDT
1169,None,https://www.zacks.com/stock/quote/FDTS
1170,None,https://www.zacks.com/stock/quote/FVC
1171,None,https://www.zacks.com/stock/quote/FV
1172,None,https://www.zacks.com/stock/quote/IFV
1173,None,https://www.zacks.com/stock/quote/DDIV
1174,None,https://www.zacks.com/stock/quote/DVOL
1175,None,https://www.zacks.com/stock/quote/DVLU
1176,None,https://www.zacks.com/stock/quote/DWPP
1177,None,https://www.zacks.com/stock/quote/DALI
1178,None,https://www.zacks.com/stock/quote/FDNI
1179,Sell,https://www.zacks.com/stock/quote/FEM
1180,None,https://www.zacks.com/stock/quote/RNEM
1181,None,https://www.zacks.com/stock/quote/FEMB
1182,Sell,https://www.zacks.com/stock/quote/FEMS
1183,None,https://www.zacks.com/stock/quote/FTSM
1184,Sell,https://www.zacks.com/stock/quote/FEP
1185,Sell,https://www.zacks.com/stock/quote/FEUZ
1186,Neutral,https://www.zacks.com/stock/quote/FGM
1187,None,https://www.zacks.com/stock/quote/FTGC
1188,None,https://www.zacks.com/stock/quote/FTLB
1189,None,https://www.zacks.com/stock/quote/HYLS
1190,Neutral,https://www.zacks.com/stock/quote/FHK
1191,Neutral,https://www.zacks.com/stock/quote/NFTY
1192,None,https://www.zacks.com/stock/quote/FTAG
1193,None,https://www.zacks.com/stock/quote/FTRI
1194,None,https://www.zacks.com/stock/quote/LEGR
1195,Buy,https://www.zacks.com/stock/quote/NXTG
1196,Sell,https://www.zacks.com/stock/quote/FPXI
1197,None,https://www.zacks.com/stock/quote/FPXE
1198,Neutral,https://www.zacks.com/stock/quote/FJP
1199,Neutral,https://www.zacks.com/stock/quote/FEX
1200,Strong Buy,https://www.zacks.com/stock/quote/FTC
1201,Neutral,https://www.zacks.com/stock/quote/RNLC
1202,Neutral,https://www.zacks.com/stock/quote/FTA
1203,Sell,https://www.zacks.com/stock/quote/FLN
1204,None,https://www.zacks.com/stock/quote/LMBS
1205,None,https://www.zacks.com/stock/quote/LDSF
1206,None,https://www.zacks.com/stock/quote/FMB
1207,Neutral,https://www.zacks.com/stock/quote/FMK
1208,Neutral,https://www.zacks.com/stock/quote/FNX
1209,Strong Buy,https://www.zacks.com/stock/quote/FNY
1210,Neutral,https://www.zacks.com/stock/quote/RNMC
1211,Neutral,https://www.zacks.com/stock/quote/FNK
1212,Buy,https://www.zacks.com/stock/quote/FAD
1213,Neutral,https://www.zacks.com/stock/quote/FAB
1214,None,https://www.zacks.com/stock/quote/MDIV
1215,None,https://www.zacks.com/stock/quote/MCEF
1216,None,https://www.zacks.com/stock/quote/FMHI
1217,Neutral,https://www.zacks.com/stock/quote/QABA
1218,None,https://www.zacks.com/stock/quote/ROBT
1219,Neutral,https://www.zacks.com/stock/quote/FTXO
1220,Neutral,https://www.zacks.com/stock/quote/QCLN
1221,Neutral,https://www.zacks.com/stock/quote/GRID
1222,None,https://www.zacks.com/stock/quote/CIBR
1223,Neutral,https://www.zacks.com/stock/quote/FTXG
1224,Neutral,https://www.zacks.com/stock/quote/CARZ
1225,Neutral,https://www.zacks.com/stock/quote/FTXN
1226,Neutral,https://www.zacks.com/stock/quote/FTXH
1227,Neutral,https://www.zacks.com/stock/quote/FTXD
1228,Strong Buy,https://www.zacks.com/stock/quote/FTXL
1229,None,https://www.zacks.com/stock/quote/TDIV
1230,Neutral,https://www.zacks.com/stock/quote/FTXR
1231,Strong Buy,https://www.zacks.com/stock/quote/QQEW
1232,Strong Buy,https://www.zacks.com/stock/quote/QQXT
1233,Buy,https://www.zacks.com/stock/quote/QTEC
1234,Neutral,https://www.zacks.com/stock/quote/AIRR
1235,Neutral,https://www.zacks.com/stock/quote/RDVY
1236,None,https://www.zacks.com/stock/quote/RFAP
1237,None,https://www.zacks.com/stock/quote/RFDI
1238,None,https://www.zacks.com/stock/quote/RFEM
1239,None,https://www.zacks.com/stock/quote/RFEU
1240,None,https://www.zacks.com/stock/quote/FID
1241,None,https://www.zacks.com/stock/quote/FTSL
1242,Neutral,https://www.zacks.com/stock/quote/FYX
1243,Neutral,https://www.zacks.com/stock/quote/FYC
1244,Neutral,https://www.zacks.com/stock/quote/RNSC
1245,Neutral,https://www.zacks.com/stock/quote/FYT
1246,Neutral,https://www.zacks.com/stock/quote/SDVY
1247,Neutral,https://www.zacks.com/stock/quote/FKO
1248,None,https://www.zacks.com/stock/quote/FCVT
1249,None,https://www.zacks.com/stock/quote/FDIV
1250,Neutral,https://www.zacks.com/stock/quote/FSZ
1251,None,https://www.zacks.com/stock/quote/FIXD
1252,Neutral,https://www.zacks.com/stock/quote/TUSA
1253,Neutral,https://www.zacks.com/stock/quote/FKU
1254,Neutral,https://www.zacks.com/stock/quote/RNDV
1255,None,https://www.zacks.com/stock/quote/FUNC
1256,None,https://www.zacks.com/stock/quote/FUSB
1257,None,https://www.zacks.com/stock/quote/MYFW
1258,Neutral,https://www.zacks.com/stock/quote/FCFS
1259,None,https://www.zacks.com/stock/quote/SVVC
1260,Strong Buy,https://www.zacks.com/stock/quote/FSV
1261,Neutral,https://www.zacks.com/stock/quote/FISV
1262,Neutral,https://www.zacks.com/stock/quote/FIVE
1263,Neutral,https://www.zacks.com/stock/quote/FPRX
1264,Buy,https://www.zacks.com/stock/quote/FVE
1265,Neutral,https://www.zacks.com/stock/quote/FIVN
1266,Buy,https://www.zacks.com/stock/quote/FLEX
1267,Neutral,https://www.zacks.com/stock/quote/FLXN
1268,Buy,https://www.zacks.com/stock/quote/SKOR
1269,Neutral,https://www.zacks.com/stock/quote/LKOR
1270,None,https://www.zacks.com/stock/quote/MBSD
1271,None,https://www.zacks.com/stock/quote/ASET
1272,None,https://www.zacks.com/stock/quote/ESGG
1273,None,https://www.zacks.com/stock/quote/ESG
1274,Neutral,https://www.zacks.com/stock/quote/QLC
1275,None,https://www.zacks.com/stock/quote/FPAY
1276,None,https://www.zacks.com/stock/quote/FPAYW
1277,None,https://www.zacks.com/stock/quote/FLXS
1278,Neutral,https://www.zacks.com/stock/quote/FLIR
1279,Neutral,https://www.zacks.com/stock/quote/FLNT
1280,Buy,https://www.zacks.com/stock/quote/FLDM
1281,Buy,https://www.zacks.com/stock/quote/FFIC
1282,None,https://www.zacks.com/stock/quote/FNCB
1283,None,https://www.zacks.com/stock/quote/FOMX
1284,Neutral,https://www.zacks.com/stock/quote/FOCS
1285,None,https://www.zacks.com/stock/quote/FONR
1286,None,https://www.zacks.com/stock/quote/FSCT
1287,None,https://www.zacks.com/stock/quote/FRSX
1288,Neutral,https://www.zacks.com/stock/quote/FORM
1289,None,https://www.zacks.com/stock/quote/FORTY
1290,Buy,https://www.zacks.com/stock/quote/FORR
1291,Sell,https://www.zacks.com/stock/quote/FRTA
1292,Neutral,https://www.zacks.com/stock/quote/FTNT
1293,Neutral,https://www.zacks.com/stock/quote/FBIO
1294,None,https://www.zacks.com/stock/quote/FBIOP
1295,None,https://www.zacks.com/stock/quote/FTSV
1296,None,https://www.zacks.com/stock/quote/FMCI
1297,None,https://www.zacks.com/stock/quote/FMCIU
1298,None,https://www.zacks.com/stock/quote/FMCIW
1299,Buy,https://www.zacks.com/stock/quote/FWRD
1300,Neutral,https://www.zacks.com/stock/quote/FORD
1301,None,https://www.zacks.com/stock/quote/FWP
1302,None,https://www.zacks.com/stock/quote/FOSL
1303,None,https://www.zacks.com/stock/quote/FOX
1304,Strong Buy,https://www.zacks.com/stock/quote/FOXA
1305,Buy,https://www.zacks.com/stock/quote/FOXF
1306,None,https://www.zacks.com/stock/quote/FRAN
1307,Buy,https://www.zacks.com/stock/quote/FELE
1308,None,https://www.zacks.com/stock/quote/FRAF
1309,None,https://www.zacks.com/stock/quote/FRED
1310,Neutral,https://www.zacks.com/stock/quote/RAIL
1311,None,https://www.zacks.com/stock/quote/FEIM
1312,Neutral,https://www.zacks.com/stock/quote/FRPT
1313,Strong Sell,https://www.zacks.com/stock/quote/FTDR
1314,None,https://www.zacks.com/stock/quote/FTEO
1315,None,https://www.zacks.com/stock/quote/FTR
1316,None,https://www.zacks.com/stock/quote/FRPH
1317,Buy,https://www.zacks.com/stock/quote/FSBW
1318,None,https://www.zacks.com/stock/quote/FSBC
1319,Neutral,https://www.zacks.com/stock/quote/FTEK
1320,Neutral,https://www.zacks.com/stock/quote/FCEL
1321,Neutral,https://www.zacks.com/stock/quote/FULC
1322,Strong Buy,https://www.zacks.com/stock/quote/FLGT
1323,None,https://www.zacks.com/stock/quote/FORK
1324,Neutral,https://www.zacks.com/stock/quote/FLL
1325,Buy,https://www.zacks.com/stock/quote/FULT
1326,Sell,https://www.zacks.com/stock/quote/FNKO
1327,None,https://www.zacks.com/stock/quote/FHL
1328,None,https://www.zacks.com/stock/quote/FTFT
1329,None,https://www.zacks.com/stock/quote/FFHL
1330,Neutral,https://www.zacks.com/stock/quote/FVCB
1331,None,https://www.zacks.com/stock/quote/WILC
1332,Sell,https://www.zacks.com/stock/quote/GTHX
1333,Neutral,https://www.zacks.com/stock/quote/GAIA
1334,Neutral,https://www.zacks.com/stock/quote/GLPG
1335,Neutral,https://www.zacks.com/stock/quote/GALT
1336,Sell,https://www.zacks.com/stock/quote/GLMD
1337,Neutral,https://www.zacks.com/stock/quote/GMDA
1338,Buy,https://www.zacks.com/stock/quote/GLPI
1339,Buy,https://www.zacks.com/stock/quote/GRMN
1340,None,https://www.zacks.com/stock/quote/GARS
1341,Neutral,https://www.zacks.com/stock/quote/GLIBA
1342,None,https://www.zacks.com/stock/quote/GLIBP
1343,Sell,https://www.zacks.com/stock/quote/GDS
1344,None,https://www.zacks.com/stock/quote/GEMP
1345,None,https://www.zacks.com/stock/quote/GENC
1346,Buy,https://www.zacks.com/stock/quote/GFN
1347,None,https://www.zacks.com/stock/quote/GFNCP
1348,None,https://www.zacks.com/stock/quote/GFNSL
1349,None,https://www.zacks.com/stock/quote/GENE
1350,Neutral,https://www.zacks.com/stock/quote/GNFT
1351,None,https://www.zacks.com/stock/quote/GNUS
1352,Neutral,https://www.zacks.com/stock/quote/GMAB
1353,Neutral,https://www.zacks.com/stock/quote/GNMK
1354,Neutral,https://www.zacks.com/stock/quote/GNCA
1355,None,https://www.zacks.com/stock/quote/GHDX
1356,Neutral,https://www.zacks.com/stock/quote/GNPX
1357,Buy,https://www.zacks.com/stock/quote/GNTX
1358,Strong Buy,https://www.zacks.com/stock/quote/THRM
1359,None,https://www.zacks.com/stock/quote/GEOS
1360,Neutral,https://www.zacks.com/stock/quote/GABC
1361,Neutral,https://www.zacks.com/stock/quote/GERN
1362,Neutral,https://www.zacks.com/stock/quote/GEVO
1363,Neutral,https://www.zacks.com/stock/quote/ROCK
1364,None,https://www.zacks.com/stock/quote/GIGM
1365,Neutral,https://www.zacks.com/stock/quote/GIII
1366,None,https://www.zacks.com/stock/quote/GILT
1367,Sell,https://www.zacks.com/stock/quote/GILD
1368,Buy,https://www.zacks.com/stock/quote/GBCI
1369,Neutral,https://www.zacks.com/stock/quote/GLAD
1370,None,https://www.zacks.com/stock/quote/GLADD
1371,None,https://www.zacks.com/stock/quote/GLADN
1372,Sell,https://www.zacks.com/stock/quote/GOOD
1373,None,https://www.zacks.com/stock/quote/GOODM
1374,None,https://www.zacks.com/stock/quote/GOODO
1375,None,https://www.zacks.com/stock/quote/GOODP
1376,Neutral,https://www.zacks.com/stock/quote/GAIN
1377,None,https://www.zacks.com/stock/quote/GAINL
1378,None,https://www.zacks.com/stock/quote/GAINM
1379,Neutral,https://www.zacks.com/stock/quote/LAND
1380,None,https://www.zacks.com/stock/quote/LANDP
1381,None,https://www.zacks.com/stock/quote/GLBZ
1382,Sell,https://www.zacks.com/stock/quote/GBT
1383,None,https://www.zacks.com/stock/quote/ENT
1384,None,https://www.zacks.com/stock/quote/GBLI
1385,None,https://www.zacks.com/stock/quote/GBLIL
1386,None,https://www.zacks.com/stock/quote/GBLIZ
1387,None,https://www.zacks.com/stock/quote/SELF
1388,Buy,https://www.zacks.com/stock/quote/GWRS
1389,None,https://www.zacks.com/stock/quote/DRIV
1390,Buy,https://www.zacks.com/stock/quote/CLOU
1391,None,https://www.zacks.com/stock/quote/KRMA
1392,Neutral,https://www.zacks.com/stock/quote/DAX
1393,None,https://www.zacks.com/stock/quote/EBIZ
1394,None,https://www.zacks.com/stock/quote/FINX
1395,Sell,https://www.zacks.com/stock/quote/CHIC
1396,None,https://www.zacks.com/stock/quote/AIQ
1397,None,https://www.zacks.com/stock/quote/GNOM
1398,None,https://www.zacks.com/stock/quote/BFIT
1399,None,https://www.zacks.com/stock/quote/SNSR
1400,None,https://www.zacks.com/stock/quote/LNGR
1401,None,https://www.zacks.com/stock/quote/MILN
1402,Sell,https://www.zacks.com/stock/quote/EFAS
1403,None,https://www.zacks.com/stock/quote/QYLD
1404,None,https://www.zacks.com/stock/quote/BOTZ
1405,None,https://www.zacks.com/stock/quote/CATH
1406,Buy,https://www.zacks.com/stock/quote/SOCL
1407,None,https://www.zacks.com/stock/quote/ALTY
1408,None,https://www.zacks.com/stock/quote/SRET
1409,Sell,https://www.zacks.com/stock/quote/YLCO
1410,None,https://www.zacks.com/stock/quote/GLBS
1411,Buy,https://www.zacks.com/stock/quote/GLUU
1412,Neutral,https://www.zacks.com/stock/quote/GLYC
1413,Buy,https://www.zacks.com/stock/quote/GOGO
1414,Neutral,https://www.zacks.com/stock/quote/GLNG
1415,Sell,https://www.zacks.com/stock/quote/GMLP
1416,None,https://www.zacks.com/stock/quote/GMLPP
1417,None,https://www.zacks.com/stock/quote/DNJR
1418,Buy,https://www.zacks.com/stock/quote/GDEN
1419,None,https://www.zacks.com/stock/quote/GOGL
1420,Neutral,https://www.zacks.com/stock/quote/GBDC
1421,None,https://www.zacks.com/stock/quote/GTIM
1422,Neutral,https://www.zacks.com/stock/quote/GSHD
1423,Neutral,https://www.zacks.com/stock/quote/GPRO
1424,None,https://www.zacks.com/stock/quote/GPAQ
1425,None,https://www.zacks.com/stock/quote/GPAQU
1426,None,https://www.zacks.com/stock/quote/GPAQW
1427,None,https://www.zacks.com/stock/quote/GRSH
1428,None,https://www.zacks.com/stock/quote/GRSHU
1429,None,https://www.zacks.com/stock/quote/GRSHW
1430,Neutral,https://www.zacks.com/stock/quote/GMHI
1431,None,https://www.zacks.com/stock/quote/GMHIU
1432,None,https://www.zacks.com/stock/quote/GMHIW
1433,Neutral,https://www.zacks.com/stock/quote/GOSS
1434,Neutral,https://www.zacks.com/stock/quote/LOPE
1435,None,https://www.zacks.com/stock/quote/GRVY
1436,Neutral,https://www.zacks.com/stock/quote/GECC
1437,None,https://www.zacks.com/stock/quote/GECCL
1438,None,https://www.zacks.com/stock/quote/GECCM
1439,None,https://www.zacks.com/stock/quote/GECCN
1440,None,https://www.zacks.com/stock/quote/GEC
1441,Sell,https://www.zacks.com/stock/quote/GLDD
1442,Buy,https://www.zacks.com/stock/quote/GSBC
1443,Strong Buy,https://www.zacks.com/stock/quote/GRBK
1444,Buy,https://www.zacks.com/stock/quote/GPP
1445,Sell,https://www.zacks.com/stock/quote/GPRE
1446,None,https://www.zacks.com/stock/quote/GCBC
1447,None,https://www.zacks.com/stock/quote/GLAC
1448,None,https://www.zacks.com/stock/quote/GLACR
1449,None,https://www.zacks.com/stock/quote/GLACU
1450,None,https://www.zacks.com/stock/quote/GLACW
1451,Neutral,https://www.zacks.com/stock/quote/GNLN
1452,None,https://www.zacks.com/stock/quote/GLRE
1453,None,https://www.zacks.com/stock/quote/GRNQ
1454,Sell,https://www.zacks.com/stock/quote/GSKY
1455,None,https://www.zacks.com/stock/quote/GSUM
1456,None,https://www.zacks.com/stock/quote/GRIF
1457,Neutral,https://www.zacks.com/stock/quote/GRFS
1458,Neutral,https://www.zacks.com/stock/quote/GRIN
1459,Sell,https://www.zacks.com/stock/quote/GRTS
1460,Strong Buy,https://www.zacks.com/stock/quote/GO
1461,Neutral,https://www.zacks.com/stock/quote/GRPN
1462,Neutral,https://www.zacks.com/stock/quote/OMAB
1463,Strong Sell,https://www.zacks.com/stock/quote/GGAL
1464,None,https://www.zacks.com/stock/quote/GVP
1465,None,https://www.zacks.com/stock/quote/GSIT
1466,None,https://www.zacks.com/stock/quote/GSVC
1467,None,https://www.zacks.com/stock/quote/GTYH
1468,Strong Buy,https://www.zacks.com/stock/quote/GNTY
1469,Buy,https://www.zacks.com/stock/quote/GFED
1470,Sell,https://www.zacks.com/stock/quote/GH
1471,None,https://www.zacks.com/stock/quote/GHSI
1472,None,https://www.zacks.com/stock/quote/GIFI
1473,None,https://www.zacks.com/stock/quote/GURE
1474,Neutral,https://www.zacks.com/stock/quote/GPOR
1475,Neutral,https://www.zacks.com/stock/quote/GWPH
1476,None,https://www.zacks.com/stock/quote/GWGH
1477,None,https://www.zacks.com/stock/quote/GXGX
1478,None,https://www.zacks.com/stock/quote/GXGXU
1479,None,https://www.zacks.com/stock/quote/GXGXW
1480,None,https://www.zacks.com/stock/quote/GYRO
1481,Sell,https://www.zacks.com/stock/quote/HEES
1482,None,https://www.zacks.com/stock/quote/HLG
1483,Strong Sell,https://www.zacks.com/stock/quote/HNRG
1484,Neutral,https://www.zacks.com/stock/quote/HALL
1485,Buy,https://www.zacks.com/stock/quote/HALO
1486,Sell,https://www.zacks.com/stock/quote/HLNE
1487,Neutral,https://www.zacks.com/stock/quote/HJLI
1488,None,https://www.zacks.com/stock/quote/HJLIW
1489,Neutral,https://www.zacks.com/stock/quote/HWC
1490,None,https://www.zacks.com/stock/quote/HWCPL
1491,Neutral,https://www.zacks.com/stock/quote/HAFC
1492,Neutral,https://www.zacks.com/stock/quote/HONE
1493,Neutral,https://www.zacks.com/stock/quote/HLIT
1494,Neutral,https://www.zacks.com/stock/quote/HARP
1495,Buy,https://www.zacks.com/stock/quote/HROW
1496,Neutral,https://www.zacks.com/stock/quote/HBIO
1497,Buy,https://www.zacks.com/stock/quote/HCAP
1498,None,https://www.zacks.com/stock/quote/HCAPZ
1499,Neutral,https://www.zacks.com/stock/quote/HAS
1500,Strong Sell,https://www.zacks.com/stock/quote/HA
1501,Neutral,https://www.zacks.com/stock/quote/HWKN
1502,None,https://www.zacks.com/stock/quote/HWBK
1503,None,https://www.zacks.com/stock/quote/HYAC
1504,None,https://www.zacks.com/stock/quote/HYACU
1505,None,https://www.zacks.com/stock/quote/HYACW
1506,Strong Sell,https://www.zacks.com/stock/quote/HAYN
1507,Neutral,https://www.zacks.com/stock/quote/HDS
1508,Neutral,https://www.zacks.com/stock/quote/HHR
1509,Neutral,https://www.zacks.com/stock/quote/HCAT
1510,None,https://www.zacks.com/stock/quote/HIIQ
1511,None,https://www.zacks.com/stock/quote/HSAC
1512,None,https://www.zacks.com/stock/quote/HSACU
1513,None,https://www.zacks.com/stock/quote/HSACW
1514,Neutral,https://www.zacks.com/stock/quote/HCSG
1515,Neutral,https://www.zacks.com/stock/quote/HQY
1516,Neutral,https://www.zacks.com/stock/quote/HSTM
1517,Neutral,https://www.zacks.com/stock/quote/HTLD
1518,Strong Buy,https://www.zacks.com/stock/quote/HTLF
1519,None,https://www.zacks.com/stock/quote/HTBX
1520,None,https://www.zacks.com/stock/quote/HEBT
1521,Neutral,https://www.zacks.com/stock/quote/HSII
1522,Neutral,https://www.zacks.com/stock/quote/HELE
1523,Buy,https://www.zacks.com/stock/quote/HLIO
1524,Neutral,https://www.zacks.com/stock/quote/HSDT
1525,None,https://www.zacks.com/stock/quote/HMTV
1526,None,https://www.zacks.com/stock/quote/HNNA
1527,None,https://www.zacks.com/stock/quote/HCAC
1528,None,https://www.zacks.com/stock/quote/HCACU
1529,None,https://www.zacks.com/stock/quote/HCACW
1530,Neutral,https://www.zacks.com/stock/quote/HSIC
1531,Sell,https://www.zacks.com/stock/quote/HEPA
1532,Neutral,https://www.zacks.com/stock/quote/HTBK
1533,Neutral,https://www.zacks.com/stock/quote/HFWA
1534,Buy,https://www.zacks.com/stock/quote/HCCI
1535,None,https://www.zacks.com/stock/quote/MLHR
1536,Neutral,https://www.zacks.com/stock/quote/HRTX
1537,Strong Sell,https://www.zacks.com/stock/quote/HSKA
1538,None,https://www.zacks.com/stock/quote/HX
1539,None,https://www.zacks.com/stock/quote/HFFG
1540,Neutral,https://www.zacks.com/stock/quote/HIBB
1541,None,https://www.zacks.com/stock/quote/SNLN
1542,None,https://www.zacks.com/stock/quote/HPJ
1543,None,https://www.zacks.com/stock/quote/HIHO
1544,Buy,https://www.zacks.com/stock/quote/HIMX
1545,None,https://www.zacks.com/stock/quote/HIFS
1546,None,https://www.zacks.com/stock/quote/HSGX
1547,None,https://www.zacks.com/stock/quote/HCCH
1548,None,https://www.zacks.com/stock/quote/HCCHR
1549,None,https://www.zacks.com/stock/quote/HCCHU
1550,None,https://www.zacks.com/stock/quote/HCCHW
1551,None,https://www.zacks.com/stock/quote/HMNF
1552,Neutral,https://www.zacks.com/stock/quote/HMSY
1553,Sell,https://www.zacks.com/stock/quote/HOLI
1554,Strong Buy,https://www.zacks.com/stock/quote/HOLX
1555,Buy,https://www.zacks.com/stock/quote/HBCP
1556,Strong Buy,https://www.zacks.com/stock/quote/HOMB
1557,None,https://www.zacks.com/stock/quote/HFBL
1558,Strong Buy,https://www.zacks.com/stock/quote/HMST
1559,Neutral,https://www.zacks.com/stock/quote/HTBI
1560,Buy,https://www.zacks.com/stock/quote/FIXX
1561,None,https://www.zacks.com/stock/quote/HOFT
